objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu
babinger_1505,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,or. 2 3115,,52.5077560047923,13.3708612239915,Almanya,Berlin,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1506,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Roma Vatikan Kütüphanesi,Nr. 6566,,41.9048839898964,12.4549978153433,İtalya,Roma,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1507,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Paris Milli Kütüphanesi,anc.fds.turc Nr. 76,,48.8339332273818,2.37579298412067,Fransa,Paris,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1508,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Paris Milli Kütüphanesi,Supply. turc. Nr. 59,,48.8339332273818,2.37579298412067,Fransa,Paris,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1509,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Londra Royal As. Soc.,,,51.5265586745389,-0.135425244179236,İngiltere,Londra,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1510,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Lund Üniversite Kütüphanesi,Nr. 60,,55.709020497322,13.1972130126896,İsveç,Lund,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1511,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Kahire TK,205,,30.06721968343,31.2271369904274,Mısır,Kahire,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1512,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Nuri Osmaniyye,Nr. 3160/1,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1513,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Umumiyye,Nr. 4917/8,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1514,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Ragıb Paşa,Nr. 996,Ragıb Paşa,41.0091716242054,28.9656324576716,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1515,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Hamidiyye Kütüphanesi,Nr. 916,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1516,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Damad İbrahim Paşa,Nr. 1442/5,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1517,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Es’ad Efendi,Nr. 2439,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1518,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Selimiyye,Nr 464,Selimiye,41.6801554058122,26.5523889331729,Türkiye,Edirne,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1519,Mustafâ Na‘îmâ,,record,Esra Saruhan,Ravzatü’l-Hüseyn fî Hulâsati Ahbâri’l-Hâfikeyn,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Halet Efendi Kütüphanesi,Nr. 772/3,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1000 -1070 (1591-1659),Osmanlı tarihi.,"Karaçelebizâde, Hüseyin Vecihi, Ahmed Şarihülmenarzâde, Hacı Kalfa gibi tarihçilerden yararlanmıştır. Resmi bir vazife icabı yazılmıştır.",
babinger_1520,Mustafâ Na‘îmâ,,record,Esra Saruhan,Resâ’il-i Siyâsiyye,269,,Mustafâ Na‘îmâ,1716,,,,,,,,,,,,,,,,,Es’ad Efendi,,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Siyasi risale,,
babinger_1521,"Zihnî Mehmed, Berberzâde",,record,Esra Saruhan,Târîh-i Mısr-ı Kâhire,271,,"Zihnî Mehmed, Berberzâde",1715,,,,,,,,,,,,,,,,,,,,,,,,,,Kahire tarihi,,
babinger_1522,"Zihnî Mehmed, Berberzâde",,record,Esra Saruhan,Tezkiretü’l-meşâyih,271,,"Zihnî Mehmed, Berberzâde",1715,,,,,,,,,,,,,,,,,,,,,,,,,1000-1126 (1591-1714/1715),Bilginler ve şeyhlere ait biyografya eser,,
babinger_1523,"Mehmed Nâtık, Celîlîzâde",,record,Esra Saruhan,Tuhfetü’l-Harameyn,271,,"Mehmed Nâtık, Celîlîzâde",1717,,,,,,,,,,,,,,,,,,,,,,,,,,Mekke ve Medine'ye dair,Yusuf Nabi'nin aynı isimli eserine dayandırılmış olması mümkündür.,
babinger_1524,Dâmâd Mehmed Paşa,,record,Esra Saruhan,"Zübdetü’l-vekâyi‘ (Zübdetü’t-Tevârîh) 
 (Târîh-i Vekâyi‘)",272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nr. 1079 276,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,"1058/1648(kısa bir ön tarih)
 1082-1115 (1671-1703)",Osmanlı ülkesi tarihini konu alır. Ayrıca IV. Mehmed devrinin ortalarından III. Ahmed’in cülûsuna kadar geçen dönemi tasvir eder.,,
babinger_1525,Dâmâd Mehmed Paşa,,record,Esra Saruhan,"Zübdetü’l-vekâyi‘ (Zübdetü’t-Tevârîh) 
 (Târîh-i Vekâyi‘)",272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,,,,,,,,,,,Es’ad Efendi,Nr. 2382,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,"1058/1648(kısa bir ön tarih)
 1082-1115 (1671-1703)",Osmanlı ülkesi tarihini konu alır. Ayrıca IV. Mehmed devrinin ortalarından III. Ahmed’in cülûsuna kadar geçen dönemi tasvir eder.,,
babinger_1526,Dâmâd Mehmed Paşa,,record,Esra Saruhan,"Zübdetü’l-vekâyi‘ (Zübdetü’t-Tevârîh) 
 (Târîh-i Vekâyi‘)",272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,,,,,,,,,,,Nuri Osmaniyye,Nr. 3305/3122,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,"1058/1648(kısa bir ön tarih)
 1082-1115 (1671-1703)",Osmanlı ülkesi tarihini konu alır. Ayrıca IV. Mehmed devrinin ortalarından III. Ahmed’in cülûsuna kadar geçen dönemi tasvir eder.,,
babinger_1527,Dâmâd Mehmed Paşa,,record,Esra Saruhan,"Zübdetü’l-vekâyi‘ (Zübdetü’t-Tevârîh) 
 (Târîh-i Vekâyi‘)",272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,,,,,,,,,,,Hamidiyye Kütüphanesi,Nr. 949,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,"1058/1648(kısa bir ön tarih)
 1082-1115 (1671-1703)",Osmanlı ülkesi tarihini konu alır. Ayrıca IV. Mehmed devrinin ortalarından III. Ahmed’in cülûsuna kadar geçen dönemi tasvir eder.,,
babinger_1528,Dâmâd Mehmed Paşa,,record,Esra Saruhan,"Zübdetü’l-vekâyi‘ (Zübdetü’t-Tevârîh) 
 (Târîh-i Vekâyi‘)",272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,,,,,,,,,,,Kahire TK,206,,30.06721968343,31.2271369904274,Mısır,Kahire,,"1058/1648(kısa bir ön tarih)
 1082-1115 (1671-1703)",Osmanlı ülkesi tarihini konu alır. Ayrıca IV. Mehmed devrinin ortalarından III. Ahmed’in cülûsuna kadar geçen dönemi tasvir eder.,,
babinger_1529,Dâmâd Mehmed Paşa,,record,Esra Saruhan,Nesâihü’l-vüzerâ ve’l-ümerâ,272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,Nasihatname,,,,,,,,,,Es’ad Efendi,Br. 1830,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Devlet siyasetine dair.,,
babinger_1530,Dâmâd Mehmed Paşa,,record,Esra Saruhan,Nesâihü’l-vüzerâ ve’l-ümerâ,272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,Nasihatname,,,,,,,,,,Paris Milli Kütüphanesi,Suppl. turc 1112,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Devlet siyasetine dair.,,
babinger_1531,Dâmâd Mehmed Paşa,,record,Esra Saruhan,Nesâihü’l-vüzerâ ve’l-ümerâ,272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,Nasihatname,,,,,,,,,,Prusya Devlet Kütüphanesi,Acc. 1913 Nr. 153,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,Devlet siyasetine dair.,,
babinger_1532,Dâmâd Mehmed Paşa,,record,Esra Saruhan,Nesâihü’l-vüzerâ ve’l-ümerâ,272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,Nasihatname,,,,,,,,,,Macar İlim Akademisi,Török O 297,,47.5012429264648,19.0464721256632,Macaristan,Budapeşte,,,Devlet siyasetine dair.,,
babinger_1533,Dâmâd Mehmed Paşa,,record,Esra Saruhan,Nesâihü’l-vüzerâ ve’l-ümerâ,272-273,,Dâmâd Mehmed Paşa,1717,,,,,,,Nasihatname,,,,,,,,,,Petersburg Şark Enstitüsü,XXIV Nr. 360,,59.944216783779,30.3219009558207,Rusya,St. Petersburg,,,Devlet siyasetine dair.,,
babinger_1534,Osmân b. Ahmed,1723,record,Esra Saruhan,,274,III. Ahmed,Osmân b. Ahmed,,,1136,1136 (1723),1723,,,,,,,,,,,,Tophane,British Museum,or. 3213,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,,Yazarın Macaristan tutsaklığı sırasında başından geçenler üzerine yazılmıştır.,Osmanlı edebiyatında eşi azı bulunan bir otobiyografidir.,kitabın ismi geçmiyor.
babinger_1535,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,,274-276,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,Osmanlı Türkçesi,,,,Çeviri,,İbn Arabşâh,,Arapça,,,Berlin Devlet Kütüphanesi,Nu.244,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,Timur biyografisi,,
babinger_1536,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,,274-276,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,Osmanlı Türkçesi,,,,Çeviri,,İbn Arabşâh,,Arapça,,,British Museum,Add. 11524,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,,Timur biyografisi,,
babinger_1537,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,,274-276,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,Osmanlı Türkçesi,,,,Çeviri,,İbn Arabşâh,,Arapça,,,Paris Milli Kütüphanesi,suppl. Turc. Nu.492,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Timur biyografisi,,
babinger_1538,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,,274-276,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,Osmanlı Türkçesi,,,,Çeviri,Kâbûsnâme,,,Farsça,,,Berlin Devlet Kütüphanesi,Nu.252/3,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,Siyaset kitabı,,
babinger_1539,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,,274-276,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,Osmanlı Türkçesi,,,,Çeviri,Kâbûsnâme,,,Farsça,,,British Museum,Add.7841,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,,Siyaset kitabı,,
babinger_1540,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Zeyl-i zeyl-i Siyer-i Veysî,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Siyer-i Veysî,Veysî,,,,,Paris Milli Kütüphanesi,suppl turc Nr. 1268,,48.8339332273818,2.37579298412067,Fransa,Paris,,,,Veysî ve Nabî'nin siyerlerine zeyl yazmıştır.,
babinger_1541,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Zeyl-i zeyl-i Siyer-i Veysî,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Siyer-i Veysî,Veysî,,,,,Nuri Osmaniyye,Nu. 3309,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,,Veysî ve Nabî'nin siyerlerine zeyl yazmıştır.,
babinger_1542,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Viyana Milli Kütüphanesi,Nu. 889,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1543,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,British Museum,Add. 7865,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1544,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,British Museum,Add.23,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1545,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,British Museum,588,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1546,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,British Museum,Add.23589,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1547,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,British Museum,Add.7864,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1548,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Paris Milli Kütüphanesi,,,48.8339332273818,2.37579298412067,Fransa,Paris,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1549,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Ayasofya,Nu.3391,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1550,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Bayezidiyye Kütüphanesi,Nu.2443,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1551,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Hamidiyye Kütüphanesi,Nu. 986,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1552,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Yeni Cami,Nu. 895,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1553,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Gülşen-i Hulefâ,275-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,Zeyl,Davhetü’l-vüzerâ,Resûl Havî Efendi,1246 (1830),,,,Kahire TK,216,,30.06721968343,31.2271369904274,Mısır,Kahire,,Bağdad'ın Kuruluşu- 1130,Bağdad Tarihi,"Zeyli Hüsrev Paşa Kütüphanesi, nr. 390/1'dadır.",
babinger_1554,Murtezâ b. Alî Nazmîzâde,,record,Necmettin SEMİZ,Tezkire-i Evliyâ-i Bağdâd (Câmi‘u’l-envâr fî menâkibi’l-ahyâr),276-277,,Murtezâ b. Alî Nazmîzâde,1723,,,,,,,,,,,,,,,,,British Museum,Add. 7877,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,,Bağdad'ın İçinde ve Dışında Bulunan Veliler ve Şeyhler,,
babinger_1555,Fındıklılı Mehmed Ağa,,record,Necmettin SEMİZ,Zeyl-i Fezleke-i Tevârîh,278,,Fındıklılı Mehmed Ağa,1723,,,,,,,,,,Zeyl,Fezleke-i Tevârîh,Hacı Kalfa,,,,,Viyana Milli Kütüphanesi,Nu. 1095,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,1065-1115 (1654-1695),Eserin konu aldığı yıllar arasındaki hadiseler,,
babinger_1556,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1096,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1557,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Konsular-Akademie,Nu. 317,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1558,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,British Museum,Add. 7879,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1559,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Uppsala Üniversitesi Kütüphanesi,Nu. 292,,59.8552226554285,17.6314371362395,İsveç,Uppsala,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1560,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Köprülü Mehmed Paşa,Nu. 232,Köprülü,41.0082474903206,28.9725273576714,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1561,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Hüsrev Paşa,Nu. 390/1,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
